GRVNumber|PurchaseOrderNumber|SiteCode|ItemCode|ReceivedQuantity|ActualReceiptDate|IBTSourceSite|SupplierCode|PurchaseOrderLineNumber|TotalCost|ReceiptCurrencyCode
GRV_CLOTH01_001200|PO_CLOTH01_20240923_DC_01_001957|DC_01|ITM_FOO_0040|26|2024-10-10 00:00:00||SUP_001|1|532.74|USD
GRV_CLOTH01_001201|PO_CLOTH01_20240930_DC_01_002003|DC_01|ITM_BAS_0005|392|2024-10-10 00:00:00||SUP_006|1|1332.8|USD
GRV_CLOTH01_001202|PO_CLOTH01_20240930_DC_01_002004|DC_01|ITM_BAS_0006|380|2024-10-10 00:00:00||SUP_007|1|1782.2|USD
GRV_CLOTH01_001203|PO_CLOTH01_20240930_DC_01_002013|DC_01|ITM_TOP_0015|108|2024-10-10 00:00:00||SUP_006|1|837.0|USD
GRV_CLOTH01_001204|PO_CLOTH01_20240930_DC_01_002014|DC_01|ITM_TOP_0016|258|2024-10-10 00:00:00||SUP_007|1|6700.26|USD
GRV_CLOTH01_001205|PO_CLOTH01_20240930_DC_01_002033|DC_01|ITM_FOO_0035|111|2024-10-10 00:00:00||SUP_006|1|4825.17|USD
GRV_CLOTH01_001206|PO_CLOTH01_20240930_DC_01_002034|DC_01|ITM_FOO_0036|45|2024-10-10 00:00:00||SUP_007|1|2220.75|USD
GRV_CLOTH01_001207|PO_CLOTH01_20240930_DC_01_002044|DC_01|ITM_ACC_0046|18|2024-10-10 00:00:00||SUP_007|1|179.64|USD
GRV_CLOTH01_001208|PO_CLOTH01_20240923_DC_01_001921|DC_01|ITM_BAS_0003|557|2024-10-11 00:00:00||SUP_004|1|2111.03|USD
GRV_CLOTH01_001209|PO_CLOTH01_20240923_DC_01_001926|DC_01|ITM_BAS_0008|482|2024-10-11 00:00:00||SUP_009|1|1629.16|USD
GRV_CLOTH01_001210|PO_CLOTH01_20240923_DC_01_001936|DC_01|ITM_TOP_0018|52|2024-10-11 00:00:00||SUP_009|1|798.72|USD
GRV_CLOTH01_001211|PO_CLOTH01_20240923_DC_01_001941|DC_01|ITM_BOT_0023|178|2024-10-11 00:00:00||SUP_004|1|2618.38|USD
GRV_CLOTH01_001212|PO_CLOTH01_20240923_DC_01_001946|DC_01|ITM_BOT_0028|139|2024-10-11 00:00:00||SUP_009|1|3755.78|USD
GRV_CLOTH01_001213|PO_CLOTH01_20240923_DC_01_001955|DC_01|ITM_FOO_0038|31|2024-10-11 00:00:00||SUP_009|1|847.23|USD
GRV_CLOTH01_001214|PO_CLOTH01_20240923_DC_01_001960|DC_01|ITM_OUT_0043|1|2024-10-11 00:00:00||SUP_004|1|63.52|USD
GRV_CLOTH01_001215|PO_CLOTH01_20240930_DC_01_002002|DC_01|ITM_BAS_0004|270|2024-10-11 00:00:00||SUP_005|1|1638.9|USD
GRV_CLOTH01_001216|PO_CLOTH01_20240930_DC_01_002012|DC_01|ITM_TOP_0014|55|2024-10-11 00:00:00||SUP_005|1|1433.3|USD
GRV_CLOTH01_001217|PO_CLOTH01_20240930_DC_01_002042|DC_01|ITM_OUT_0044|13|2024-10-11 00:00:00||SUP_005|1|1286.09|USD
GRV_CLOTH01_001218|PO_CLOTH01_20240930_DC_01_002043|DC_01|ITM_OUT_0045|26|2024-10-12 00:00:00||SUP_006|1|1875.12|USD
GRV_CLOTH01_001219|PO_CLOTH01_20240923_DC_01_001924|DC_01|ITM_BAS_0006|400|2024-10-12 00:00:00||SUP_007|1|1876.0|USD
GRV_CLOTH01_001220|PO_CLOTH01_20240923_DC_01_001959|DC_01|ITM_OUT_0042|1|2024-10-13 00:00:00||SUP_003|1|46.0|USD
GRV_CLOTH01_001221|PO_CLOTH01_20240923_DC_01_001919|DC_01|ITM_BAS_0001|115|2024-10-14 00:00:00||SUP_002|1|897.0|USD
GRV_CLOTH01_001222|PO_CLOTH01_20241007_DC_01_002081|DC_01|ITM_BAS_0002|403|2024-10-14 00:00:00||SUP_003|1|3735.81|USD
GRV_CLOTH01_001223|PO_CLOTH01_20241007_DC_01_002091|DC_01|ITM_TOP_0012|67|2024-10-14 00:00:00||SUP_003|1|846.21|USD
GRV_CLOTH01_001224|PO_CLOTH01_20241007_DC_01_002101|DC_01|ITM_TOP_0022|182|2024-10-14 00:00:00||SUP_003|1|1767.22|USD
GRV_CLOTH01_001225|PO_CLOTH01_20241007_DC_01_002111|DC_01|ITM_BOT_0032|333|2024-10-14 00:00:00||SUP_003|1|11728.26|USD
GRV_CLOTH01_001226|PO_CLOTH01_20240930_DC_01_002023|DC_01|ITM_BOT_0025|295|2024-10-14 00:00:00||SUP_006|1|8525.5|USD
GRV_CLOTH01_001227|PO_CLOTH01_20240930_DC_01_002024|DC_01|ITM_BOT_0026|99|2024-10-14 00:00:00||SUP_007|1|3425.4|USD
GRV_CLOTH01_001228|PO_CLOTH01_20240916_DC_01_001856|DC_01|ITM_TOP_0020|106|2024-10-14 00:00:00||SUP_001|1|3118.52|USD
GRV_CLOTH01_001229|PO_CLOTH01_20240930_DC_01_002032|DC_01|ITM_FOO_0034|68|2024-10-14 00:00:00||SUP_005|1|3849.48|USD
GRV_CLOTH01_001230|PO_CLOTH01_20241007_DC_01_002080|DC_01|ITM_BAS_0001|431|2024-10-15 00:00:00||SUP_002|1|3361.8|USD
GRV_CLOTH01_001231|PO_CLOTH01_20241007_DC_01_002088|DC_01|ITM_BAS_0009|332|2024-10-15 00:00:00||SUP_010|1|1510.6|USD
GRV_CLOTH01_001232|PO_CLOTH01_20241007_DC_01_002090|DC_01|ITM_TOP_0011|84|2024-10-15 00:00:00||SUP_002|1|1682.52|USD
GRV_CLOTH01_001233|PO_CLOTH01_20241007_DC_01_002108|DC_01|ITM_BOT_0029|213|2024-10-15 00:00:00||SUP_010|1|8360.25|USD
GRV_CLOTH01_001234|PO_CLOTH01_20241007_DC_01_002110|DC_01|ITM_BOT_0031|105|2024-10-15 00:00:00||SUP_002|1|2883.3|USD
GRV_CLOTH01_001235|PO_CLOTH01_20241007_DC_01_002118|DC_01|ITM_OUT_0041|12|2024-10-15 00:00:00||SUP_002|1|708.48|USD
GRV_CLOTH01_001236|PO_CLOTH01_20240930_DC_01_002035|DC_01|ITM_FOO_0037|2|2024-10-15 00:00:00||SUP_008|1|37.84|USD
GRV_CLOTH01_001237|PO_CLOTH01_20240923_DC_01_001950|DC_01|ITM_FOO_0033|25|2024-10-15 00:00:00||SUP_004|1|1134.5|USD
GRV_CLOTH01_001238|PO_CLOTH01_20240930_DC_01_002022|DC_01|ITM_BOT_0024|76|2024-10-15 00:00:00||SUP_005|1|2715.48|USD
GRV_CLOTH01_001239|PO_CLOTH01_20241007_DC_01_002086|DC_01|ITM_BAS_0007|356|2024-10-16 00:00:00||SUP_008|1|2363.84|USD
GRV_CLOTH01_001240|PO_CLOTH01_20241007_DC_01_002096|DC_01|ITM_TOP_0017|132|2024-10-16 00:00:00||SUP_008|1|3104.64|USD
GRV_CLOTH01_001241|PO_CLOTH01_20241007_DC_01_002106|DC_01|ITM_BOT_0027|263|2024-10-16 00:00:00||SUP_008|1|8529.09|USD
GRV_CLOTH01_001242|PO_CLOTH01_20240923_DC_01_001931|DC_01|ITM_TOP_0013|109|2024-10-16 00:00:00||SUP_004|1|2293.36|USD
GRV_CLOTH01_001243|PO_CLOTH01_20240930_DC_01_002018|DC_01|ITM_TOP_0020|194|2024-10-17 00:00:00||SUP_001|1|5707.48|USD
GRV_CLOTH01_001244|PO_CLOTH01_20240930_DC_01_002028|DC_01|ITM_BOT_0030|194|2024-10-17 00:00:00||SUP_001|1|4384.4|USD
GRV_CLOTH01_001245|PO_CLOTH01_20240930_DC_01_002038|DC_01|ITM_FOO_0040|87|2024-10-17 00:00:00||SUP_001|1|1782.63|USD
GRV_CLOTH01_001246|PO_CLOTH01_20241007_DC_01_002084|DC_01|ITM_BAS_0005|470|2024-10-17 00:00:00||SUP_006|1|1598.0|USD
GRV_CLOTH01_001247|PO_CLOTH01_20241007_DC_01_002094|DC_01|ITM_TOP_0015|145|2024-10-17 00:00:00||SUP_006|1|1123.75|USD
GRV_CLOTH01_001248|PO_CLOTH01_20241007_DC_01_002095|DC_01|ITM_TOP_0016|169|2024-10-17 00:00:00||SUP_007|1|4388.93|USD
GRV_CLOTH01_001249|PO_CLOTH01_20241007_DC_01_002104|DC_01|ITM_BOT_0025|207|2024-10-17 00:00:00||SUP_006|1|5982.3|USD
GRV_CLOTH01_001250|PO_CLOTH01_20241007_DC_01_002105|DC_01|ITM_BOT_0026|68|2024-10-17 00:00:00||SUP_007|1|2352.8|USD
GRV_CLOTH01_001251|PO_CLOTH01_20241007_DC_01_002114|DC_01|ITM_FOO_0035|66|2024-10-17 00:00:00||SUP_006|1|2869.02|USD
GRV_CLOTH01_001252|PO_CLOTH01_20241007_DC_01_002115|DC_01|ITM_FOO_0036|39|2024-10-17 00:00:00||SUP_007|1|1924.65|USD
GRV_CLOTH01_001253|PO_CLOTH01_20241007_DC_01_002100|DC_01|ITM_TOP_0021|66|2024-10-17 00:00:00||SUP_002|1|1008.48|USD
GRV_CLOTH01_001254|PO_CLOTH01_20240930_DC_01_002001|DC_01|ITM_BAS_0003|445|2024-10-18 00:00:00||SUP_004|1|1686.55|USD
GRV_CLOTH01_001255|PO_CLOTH01_20240930_DC_01_002006|DC_01|ITM_BAS_0008|578|2024-10-18 00:00:00||SUP_009|1|1953.64|USD
GRV_CLOTH01_001256|PO_CLOTH01_20240930_DC_01_002011|DC_01|ITM_TOP_0013|84|2024-10-18 00:00:00||SUP_004|1|1767.36|USD
GRV_CLOTH01_001257|PO_CLOTH01_20240930_DC_01_002016|DC_01|ITM_TOP_0018|100|2024-10-18 00:00:00||SUP_009|1|1536.0|USD
GRV_CLOTH01_001258|PO_CLOTH01_20240930_DC_01_002026|DC_01|ITM_BOT_0028|223|2024-10-18 00:00:00||SUP_009|1|6025.46|USD
GRV_CLOTH01_001259|PO_CLOTH01_20240930_DC_01_002031|DC_01|ITM_FOO_0033|22|2024-10-18 00:00:00||SUP_004|1|998.36|USD
GRV_CLOTH01_001260|PO_CLOTH01_20240930_DC_01_002036|DC_01|ITM_FOO_0038|42|2024-10-18 00:00:00||SUP_009|1|1147.86|USD
GRV_CLOTH01_001261|PO_CLOTH01_20240930_DC_01_002041|DC_01|ITM_OUT_0043|15|2024-10-18 00:00:00||SUP_004|1|952.8|USD
GRV_CLOTH01_001262|PO_CLOTH01_20241007_DC_01_002083|DC_01|ITM_BAS_0004|100|2024-10-18 00:00:00||SUP_005|1|607.0|USD
GRV_CLOTH01_001263|PO_CLOTH01_20241007_DC_01_002093|DC_01|ITM_TOP_0014|84|2024-10-18 00:00:00||SUP_005|1|2189.04|USD
GRV_CLOTH01_001264|PO_CLOTH01_20241007_DC_01_002103|DC_01|ITM_BOT_0024|87|2024-10-18 00:00:00||SUP_005|1|3108.51|USD
GRV_CLOTH01_001265|PO_CLOTH01_20241007_DC_01_002113|DC_01|ITM_FOO_0034|65|2024-10-18 00:00:00||SUP_005|1|3679.65|USD
GRV_CLOTH01_001266|PO_CLOTH01_20241007_DC_01_002120|DC_01|ITM_OUT_0044|34|2024-10-18 00:00:00||SUP_005|1|3363.62|USD
GRV_CLOTH01_001267|PO_CLOTH01_20240930_DC_01_002008|DC_01|ITM_BAS_0010|309|2024-10-18 00:00:00||SUP_001|1|2354.58|USD
GRV_CLOTH01_001268|PO_CLOTH01_20241007_DC_01_002121|DC_01|ITM_OUT_0045|15|2024-10-19 00:00:00||SUP_006|1|1081.8|USD
GRV_CLOTH01_001269|PO_CLOTH01_20241007_DC_01_002098|DC_01|ITM_TOP_0019|102|2024-10-20 00:00:00||SUP_010|1|1137.3|USD
GRV_CLOTH01_001270|PO_CLOTH01_20241014_DC_01_002158|DC_01|ITM_BAS_0002|388|2024-10-21 00:00:00||SUP_003|1|3596.76|USD
GRV_CLOTH01_001271|PO_CLOTH01_20241014_DC_01_002168|DC_01|ITM_TOP_0012|123|2024-10-21 00:00:00||SUP_003|1|1553.49|USD
GRV_CLOTH01_001272|PO_CLOTH01_20241014_DC_01_002178|DC_01|ITM_TOP_0022|181|2024-10-21 00:00:00||SUP_003|1|1757.51|USD
GRV_CLOTH01_001273|PO_CLOTH01_20241014_DC_01_002188|DC_01|ITM_BOT_0032|194|2024-10-21 00:00:00||SUP_003|1|6832.68|USD
GRV_CLOTH01_001274|PO_CLOTH01_20241014_DC_01_002197|DC_01|ITM_OUT_0042|10|2024-10-21 00:00:00||SUP_003|1|460.0|USD
GRV_CLOTH01_001275|PO_CLOTH01_20241007_DC_01_002085|DC_01|ITM_BAS_0006|373|2024-10-21 00:00:00||SUP_007|1|1749.37|USD
GRV_CLOTH01_001276|PO_CLOTH01_20241014_DC_01_002157|DC_01|ITM_BAS_0001|323|2024-10-22 00:00:00||SUP_002|1|2519.4|USD
GRV_CLOTH01_001277|PO_CLOTH01_20241014_DC_01_002165|DC_01|ITM_BAS_0009|390|2024-10-22 00:00:00||SUP_010|1|1774.5|USD
GRV_CLOTH01_001278|PO_CLOTH01_20241014_DC_01_002167|DC_01|ITM_TOP_0011|56|2024-10-22 00:00:00||SUP_002|1|1121.68|USD
GRV_CLOTH01_001279|PO_CLOTH01_20241014_DC_01_002177|DC_01|ITM_TOP_0021|69|2024-10-22 00:00:00||SUP_002|1|1054.32|USD
GRV_CLOTH01_001280|PO_CLOTH01_20241014_DC_01_002185|DC_01|ITM_BOT_0029|134|2024-10-22 00:00:00||SUP_010|1|5259.5|USD
GRV_CLOTH01_001281|PO_CLOTH01_20241014_DC_01_002187|DC_01|ITM_BOT_0031|171|2024-10-22 00:00:00||SUP_002|1|4695.66|USD
GRV_CLOTH01_001282|PO_CLOTH01_20241014_DC_01_002194|DC_01|ITM_FOO_0039|24|2024-10-22 00:00:00||SUP_010|1|724.08|USD
GRV_CLOTH01_001283|PO_CLOTH01_20240930_DC_01_002021|DC_01|ITM_BOT_0023|272|2024-10-22 00:00:00||SUP_004|1|4001.12|USD
GRV_CLOTH01_001284|PO_CLOTH01_20240930_DC_01_002041|DC_01|ITM_OUT_0043|5|2024-10-22 00:00:00||SUP_004|1|317.6|USD
GRV_CLOTH01_001285|PO_CLOTH01_20241014_DC_01_002173|DC_01|ITM_TOP_0017|87|2024-10-23 00:00:00||SUP_008|1|2046.24|USD
GRV_CLOTH01_001286|PO_CLOTH01_20241007_DC_01_002089|DC_01|ITM_BAS_0010|134|2024-10-24 00:00:00||SUP_001|1|1021.08|USD
GRV_CLOTH01_001287|PO_CLOTH01_20241007_DC_01_002099|DC_01|ITM_TOP_0020|182|2024-10-24 00:00:00||SUP_001|1|5354.44|USD
GRV_CLOTH01_001288|PO_CLOTH01_20241007_DC_01_002109|DC_01|ITM_BOT_0030|139|2024-10-24 00:00:00||SUP_001|1|3141.4|USD
GRV_CLOTH01_001289|PO_CLOTH01_20241007_DC_01_002117|DC_01|ITM_FOO_0040|67|2024-10-24 00:00:00||SUP_001|1|1372.83|USD
GRV_CLOTH01_001290|PO_CLOTH01_20241014_DC_01_002161|DC_01|ITM_BAS_0005|318|2024-10-24 00:00:00||SUP_006|1|1081.2|USD
GRV_CLOTH01_001291|PO_CLOTH01_20241014_DC_01_002162|DC_01|ITM_BAS_0006|314|2024-10-24 00:00:00||SUP_007|1|1472.66|USD
GRV_CLOTH01_001292|PO_CLOTH01_20241014_DC_01_002171|DC_01|ITM_TOP_0015|117|2024-10-24 00:00:00||SUP_006|1|906.75|USD
GRV_CLOTH01_001293|PO_CLOTH01_20241014_DC_01_002172|DC_01|ITM_TOP_0016|203|2024-10-24 00:00:00||SUP_007|1|5271.91|USD
GRV_CLOTH01_001294|PO_CLOTH01_20241014_DC_01_002181|DC_01|ITM_BOT_0025|247|2024-10-24 00:00:00||SUP_006|1|7138.3|USD
GRV_CLOTH01_001295|PO_CLOTH01_20241014_DC_01_002182|DC_01|ITM_BOT_0026|136|2024-10-24 00:00:00||SUP_007|1|4705.6|USD
GRV_CLOTH01_001296|PO_CLOTH01_20241014_DC_01_002191|DC_01|ITM_FOO_0035|167|2024-10-24 00:00:00||SUP_006|1|7259.49|USD
GRV_CLOTH01_001297|PO_CLOTH01_20241014_DC_01_002192|DC_01|ITM_FOO_0036|50|2024-10-24 00:00:00||SUP_007|1|2467.5|USD
GRV_CLOTH01_001298|PO_CLOTH01_20241014_DC_01_002200|DC_01|ITM_OUT_0045|39|2024-10-24 00:00:00||SUP_006|1|2812.68|USD
GRV_CLOTH01_001299|PO_CLOTH01_20241014_DC_01_002201|DC_01|ITM_ACC_0046|3|2024-10-24 00:00:00||SUP_007|1|29.94|USD
GRV_CLOTH01_001300|PO_CLOTH01_20241007_DC_01_002118|DC_01|ITM_OUT_0041|2|2024-10-24 00:00:00||SUP_002|1|118.08|USD
GRV_CLOTH01_001301|PO_CLOTH01_20241014_DC_01_002183|DC_01|ITM_BOT_0027|184|2024-10-24 00:00:00||SUP_008|1|5967.12|USD
GRV_CLOTH01_001302|PO_CLOTH01_20241007_DC_01_002082|DC_01|ITM_BAS_0003|603|2024-10-25 00:00:00||SUP_004|1|2285.37|USD
GRV_CLOTH01_001303|PO_CLOTH01_20241007_DC_01_002087|DC_01|ITM_BAS_0008|582|2024-10-25 00:00:00||SUP_009|1|1967.16|USD
GRV_CLOTH01_001304|PO_CLOTH01_20241007_DC_01_002097|DC_01|ITM_TOP_0018|201|2024-10-25 00:00:00||SUP_009|1|3087.36|USD
GRV_CLOTH01_001305|PO_CLOTH01_20241007_DC_01_002102|DC_01|ITM_BOT_0023|245|2024-10-25 00:00:00||SUP_004|1|3603.95|USD
GRV_CLOTH01_001306|PO_CLOTH01_20241007_DC_01_002107|DC_01|ITM_BOT_0028|233|2024-10-25 00:00:00||SUP_009|1|6295.66|USD
GRV_CLOTH01_001307|PO_CLOTH01_20241007_DC_01_002112|DC_01|ITM_FOO_0033|46|2024-10-25 00:00:00||SUP_004|1|2087.48|USD
GRV_CLOTH01_001308|PO_CLOTH01_20241007_DC_01_002116|DC_01|ITM_FOO_0038|19|2024-10-25 00:00:00||SUP_009|1|519.27|USD
GRV_CLOTH01_001309|PO_CLOTH01_20241014_DC_01_002160|DC_01|ITM_BAS_0004|255|2024-10-25 00:00:00||SUP_005|1|1547.85|USD
GRV_CLOTH01_001310|PO_CLOTH01_20241014_DC_01_002170|DC_01|ITM_TOP_0014|110|2024-10-25 00:00:00||SUP_005|1|2866.6|USD
GRV_CLOTH01_001311|PO_CLOTH01_20241014_DC_01_002180|DC_01|ITM_BOT_0024|72|2024-10-25 00:00:00||SUP_005|1|2572.56|USD
GRV_CLOTH01_001312|PO_CLOTH01_20241014_DC_01_002190|DC_01|ITM_FOO_0034|77|2024-10-25 00:00:00||SUP_005|1|4358.97|USD
GRV_CLOTH01_001313|PO_CLOTH01_20241014_DC_01_002199|DC_01|ITM_OUT_0044|26|2024-10-25 00:00:00||SUP_005|1|2572.18|USD
GRV_CLOTH01_001314|PO_CLOTH01_20241007_DC_01_002119|DC_01|ITM_OUT_0043|3|2024-10-26 00:00:00||SUP_004|1|190.56|USD
GRV_CLOTH01_001315|PO_CLOTH01_20241014_DC_01_002162|DC_01|ITM_BAS_0006|103|2024-10-27 00:00:00||SUP_007|1|483.07|USD
GRV_CLOTH01_001316|PO_CLOTH01_20241007_DC_01_002092|DC_01|ITM_TOP_0013|160|2024-10-27 00:00:00||SUP_004|1|3366.4|USD
GRV_CLOTH01_001317|PO_CLOTH01_20241021_DC_01_002238|DC_01|ITM_BAS_0002|354|2024-10-28 00:00:00||SUP_003|1|3281.58|USD
GRV_CLOTH01_001318|PO_CLOTH01_20241021_DC_01_002248|DC_01|ITM_TOP_0012|164|2024-10-28 00:00:00||SUP_003|1|2071.32|USD
GRV_CLOTH01_001319|PO_CLOTH01_20241021_DC_01_002258|DC_01|ITM_TOP_0022|176|2024-10-28 00:00:00||SUP_003|1|1708.96|USD
GRV_CLOTH01_001320|PO_CLOTH01_20241014_DC_01_002175|DC_01|ITM_TOP_0019|69|2024-10-28 00:00:00||SUP_010|1|769.35|USD
GRV_CLOTH01_001321|PO_CLOTH01_20241014_DC_01_002163|DC_01|ITM_BAS_0007|396|2024-10-28 00:00:00||SUP_008|1|2629.44|USD
GRV_CLOTH01_001322|PO_CLOTH01_20241021_DC_01_002237|DC_01|ITM_BAS_0001|382|2024-10-29 00:00:00||SUP_002|1|2979.6|USD
GRV_CLOTH01_001323|PO_CLOTH01_20241021_DC_01_002245|DC_01|ITM_BAS_0009|453|2024-10-29 00:00:00||SUP_010|1|2061.15|USD
GRV_CLOTH01_001324|PO_CLOTH01_20241021_DC_01_002247|DC_01|ITM_TOP_0011|57|2024-10-29 00:00:00||SUP_002|1|1141.71|USD
GRV_CLOTH01_001325|PO_CLOTH01_20241021_DC_01_002255|DC_01|ITM_TOP_0019|97|2024-10-29 00:00:00||SUP_010|1|1081.55|USD
GRV_CLOTH01_001326|PO_CLOTH01_20241021_DC_01_002257|DC_01|ITM_TOP_0021|40|2024-10-29 00:00:00||SUP_002|1|611.2|USD
GRV_CLOTH01_001327|PO_CLOTH01_20241021_DC_01_002265|DC_01|ITM_BOT_0029|186|2024-10-29 00:00:00||SUP_010|1|7300.5|USD
GRV_CLOTH01_001328|PO_CLOTH01_20241021_DC_01_002267|DC_01|ITM_BOT_0031|201|2024-10-29 00:00:00||SUP_002|1|5519.46|USD
GRV_CLOTH01_001329|PO_CLOTH01_20241021_DC_01_002275|DC_01|ITM_FOO_0039|29|2024-10-29 00:00:00||SUP_010|1|874.93|USD
GRV_CLOTH01_001330|PO_CLOTH01_20241021_DC_01_002277|DC_01|ITM_OUT_0041|16|2024-10-29 00:00:00||SUP_002|1|944.64|USD
GRV_CLOTH01_001331|PO_CLOTH01_20241021_DC_01_002243|DC_01|ITM_BAS_0007|339|2024-10-30 00:00:00||SUP_008|1|2250.96|USD
GRV_CLOTH01_001332|PO_CLOTH01_20241021_DC_01_002263|DC_01|ITM_BOT_0027|180|2024-10-30 00:00:00||SUP_008|1|5837.4|USD
GRV_CLOTH01_001333|PO_CLOTH01_20241014_DC_01_002183|DC_01|ITM_BOT_0027|77|2024-10-30 00:00:00||SUP_008|1|2497.11|USD
GRV_CLOTH01_001334|PO_CLOTH01_20241014_DC_01_002176|DC_01|ITM_TOP_0020|305|2024-10-31 00:00:00||SUP_001|1|8973.1|USD
GRV_CLOTH01_001335|PO_CLOTH01_20241014_DC_01_002186|DC_01|ITM_BOT_0030|252|2024-10-31 00:00:00||SUP_001|1|5695.2|USD
GRV_CLOTH01_001336|PO_CLOTH01_20241014_DC_01_002195|DC_01|ITM_FOO_0040|54|2024-10-31 00:00:00||SUP_001|1|1106.46|USD
GRV_CLOTH01_001337|PO_CLOTH01_20241021_DC_01_002241|DC_01|ITM_BAS_0005|410|2024-10-31 00:00:00||SUP_006|1|1394.0|USD
GRV_CLOTH01_001338|PO_CLOTH01_20241021_DC_01_002242|DC_01|ITM_BAS_0006|427|2024-10-31 00:00:00||SUP_007|1|2002.63|USD
GRV_CLOTH01_001339|PO_CLOTH01_20241021_DC_01_002251|DC_01|ITM_TOP_0015|110|2024-10-31 00:00:00||SUP_006|1|852.5|USD
GRV_CLOTH01_001340|PO_CLOTH01_20241021_DC_01_002252|DC_01|ITM_TOP_0016|189|2024-10-31 00:00:00||SUP_007|1|4908.33|USD
GRV_CLOTH01_001341|PO_CLOTH01_20241021_DC_01_002261|DC_01|ITM_BOT_0025|302|2024-10-31 00:00:00||SUP_006|1|8727.8|USD
GRV_CLOTH01_001342|PO_CLOTH01_20241021_DC_01_002262|DC_01|ITM_BOT_0026|96|2024-10-31 00:00:00||SUP_007|1|3321.6|USD
GRV_CLOTH01_001343|PO_CLOTH01_20241021_DC_01_002271|DC_01|ITM_FOO_0035|85|2024-10-31 00:00:00||SUP_006|1|3694.95|USD
GRV_CLOTH01_001344|PO_CLOTH01_20241021_DC_01_002272|DC_01|ITM_FOO_0036|47|2024-10-31 00:00:00||SUP_007|1|2319.45|USD
GRV_CLOTH01_001345|PO_CLOTH01_20241021_DC_01_002281|DC_01|ITM_OUT_0045|21|2024-10-31 00:00:00||SUP_006|1|1514.52|USD
GRV_CLOTH01_001346|PO_CLOTH01_20241007_DC_01_002099|DC_01|ITM_TOP_0020|62|2024-10-31 00:00:00||SUP_001|1|1824.04|USD
GRV_CLOTH01_001347|PO_CLOTH01_20241007_DC_01_002116|DC_01|ITM_FOO_0038|3|2024-10-31 00:00:00||SUP_009|1|81.99|USD
GRV_CLOTH01_001348|PO_CLOTH01_20241021_DC_01_002278|DC_01|ITM_OUT_0042|5|2024-10-31 00:00:00||SUP_003|1|230.0|USD
GRV_CLOTH01_001349|PO_CLOTH01_20241014_DC_01_002159|DC_01|ITM_BAS_0003|568|2024-11-01 00:00:00||SUP_004|1|2152.72|USD
GRV_CLOTH01_001350|PO_CLOTH01_20241014_DC_01_002164|DC_01|ITM_BAS_0008|483|2024-11-01 00:00:00||SUP_009|1|1632.54|USD
GRV_CLOTH01_001351|PO_CLOTH01_20241014_DC_01_002169|DC_01|ITM_TOP_0013|153|2024-11-01 00:00:00||SUP_004|1|3219.12|USD
GRV_CLOTH01_001352|PO_CLOTH01_20241014_DC_01_002179|DC_01|ITM_BOT_0023|210|2024-11-01 00:00:00||SUP_004|1|3089.1|USD
GRV_CLOTH01_001353|PO_CLOTH01_20241014_DC_01_002184|DC_01|ITM_BOT_0028|113|2024-11-01 00:00:00||SUP_009|1|3053.26|USD
GRV_CLOTH01_001354|PO_CLOTH01_20241014_DC_01_002189|DC_01|ITM_FOO_0033|2|2024-11-01 00:00:00||SUP_004|1|90.76|USD
GRV_CLOTH01_001355|PO_CLOTH01_20241014_DC_01_002193|DC_01|ITM_FOO_0038|33|2024-11-01 00:00:00||SUP_009|1|901.89|USD
GRV_CLOTH01_001356|PO_CLOTH01_20241014_DC_01_002198|DC_01|ITM_OUT_0043|26|2024-11-01 00:00:00||SUP_004|1|1651.52|USD
GRV_CLOTH01_001357|PO_CLOTH01_20241021_DC_01_002240|DC_01|ITM_BAS_0004|268|2024-11-01 00:00:00||SUP_005|1|1626.76|USD
GRV_CLOTH01_001358|PO_CLOTH01_20241021_DC_01_002250|DC_01|ITM_TOP_0014|92|2024-11-01 00:00:00||SUP_005|1|2397.52|USD
GRV_CLOTH01_001359|PO_CLOTH01_20241021_DC_01_002270|DC_01|ITM_FOO_0034|55|2024-11-01 00:00:00||SUP_005|1|3113.55|USD
GRV_CLOTH01_001360|PO_CLOTH01_20241021_DC_01_002280|DC_01|ITM_OUT_0044|23|2024-11-01 00:00:00||SUP_005|1|2275.39|USD
GRV_CLOTH01_001361|PO_CLOTH01_20241014_DC_01_002194|DC_01|ITM_FOO_0039|11|2024-11-01 00:00:00||SUP_010|1|331.87|USD
GRV_CLOTH01_001362|PO_CLOTH01_20240930_DC_01_002021|DC_01|ITM_BOT_0023|38|2024-11-01 00:00:00||SUP_004|1|558.98|USD
GRV_CLOTH01_001363|PO_CLOTH01_20241014_DC_01_002196|DC_01|ITM_OUT_0041|12|2024-11-01 00:00:00||SUP_002|1|708.48|USD
GRV_CLOTH01_001364|PO_CLOTH01_20241014_DC_01_002166|DC_01|ITM_BAS_0010|158|2024-11-01 00:00:00||SUP_001|1|1203.96|USD
GRV_CLOTH01_001365|PO_CLOTH01_20241007_DC_01_002107|DC_01|ITM_BOT_0028|36|2024-11-02 00:00:00||SUP_009|1|972.72|USD
GRV_CLOTH01_001366|PO_CLOTH01_20241021_DC_01_002273|DC_01|ITM_FOO_0037|5|2024-11-02 00:00:00||SUP_008|1|94.6|USD
